# Table of selected background quantitites
# All densities are mutiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_ncdm[0]        13:(.)rho_ur             14:(.)rho_crit           15:U                     16:U_prime               17:V                     18:V_prime               19:gr.fac. D             20:gr.fac. f          
       3.664881514420e+01       7.342462891357e-02       2.325913802267e+03       2.938321872663e-02       1.184107909346e+04       3.145139906292e+02       4.458025978975e+05       6.297666290460e+02       5.532265118177e-06       1.317558281938e-04       7.119208562611e-04       1.414563807356e-05       8.053638684992e-09       8.633735427370e-04       8.285540434622e+00       1.533873238925e-03       3.299773372356e-05       8.452211589551e-08       6.511747960892e+05       1.017269078024e+00 
       3.638665417231e+01       7.420435789577e-02       2.334882925373e+03       2.907605198269e-02       1.183210997036e+04       3.164795093945e+02       4.423630035905e+05       6.309569872049e+02       5.379775286103e-06       1.290225730649e-04       6.971521636090e-04       1.384352156831e-05       7.831650406336e-09       8.454167989001e-04       8.299274605344e+00       1.528677390162e-03       3.376316884902e-05       8.616441001784e-08       6.558197617806e+05       1.017135797565e+00 
       3.612631868380e+01       7.499232413173e-02       2.343883685840e+03       2.877210268540e-02       1.182310920989e+04       3.184562765456e+02       4.389485203598e+05       6.321475969451e+02       5.231488625459e-06       1.263460186133e-04       6.826898437013e-04       1.354796017618e-05       7.615780927718e-09       8.278338929390e-04       8.313010529588e+00       1.523498121881e-03       3.454622788553e-05       8.783834888304e-08       6.604972486258e+05       1.017003493948e+00 
       3.586779596786e+01       7.578861446525e-02       2.352916193252e+03       2.847133701772e-02       1.181407670248e+04       3.204443442395e+02       4.355589694155e+05       6.333384566081e+02       5.087289282205e-06       1.237249886062e-04       6.685275409592e-04       1.325880845413e-05       7.405861593707e-09       8.106170315764e-04       8.326748195351e+00       1.518335391098e-03       3.534731402144e-05       8.954453788000e-08       6.652074843926e+05       1.016872160924e+00 
       3.561107340216e+01       7.659331665521e-02       2.361980557585e+03       2.817372152024e-02       1.180501233814e+04       3.224437647175e+02       4.321941732252e+05       6.345295645457e+02       4.947064595624e-06       1.211583312113e-04       6.546590316465e-04       1.297592428333e-05       7.201728397573e-09       7.937585843001e-04       8.340487590707e+00       1.513189154862e-03       3.616683961789e-05       9.128359390773e-08       6.699506984491e+05       1.016741792263e+00 
       3.535613845229e+01       7.740651938523e-02       2.371076889202e+03       2.787922308736e-02       1.179591600653e+04       3.244545903027e+02       4.288539555049e+05       6.357209191193e+02       4.810705010302e-06       1.186449184902e-04       6.410782211345e-04       1.269916879041e-05       7.003221853154e-09       7.772510799549e-04       8.354228703803e+00       1.508059370256e-03       3.700522641655e-05       9.305614559298e-08       6.747271217752e+05       1.016612381761e+00 
       3.510297867108e+01       7.822831227339e-02       2.380205298855e+03       2.758780896349e-02       1.178678759687e+04       3.264768733976e+02       4.255381412105e+05       6.369125187004e+02       4.678103990535e-06       1.161836459030e-04       6.277791412242e-04       1.242840627063e-05       6.810186870257e-09       7.610872034061e-04       8.367971522864e+00       1.502945994398e-03       3.786290575192e-05       9.486283351198e-08       6.795369869739e+05       1.016483923231e+00 
       3.485158169804e+01       7.905878588211e-02       2.389365897692e+03       2.729944673933e-02       1.177762699804e+04       3.285106664814e+02       4.222465565292e+05       6.381043616705e+02       4.549157937096e-06       1.137734318227e-04       6.147559475232e-04       1.216350411290e-05       6.622472633490e-09       7.452597922733e-04       8.381716036187e+00       1.497848984441e-03       3.874031876853e-05       9.670431041642e-08       6.843805282824e+05       1.016356410511e+00 
       3.460193525874e+01       7.989803172805e-02       2.398558797251e+03       2.701410434815e-02       1.176843409848e+04       3.305560221081e+02       4.189790288707e+05       6.392964464205e+02       4.423766106300e-06       1.114132170601e-04       6.020029168775e-04       1.190433272674e-05       6.439932484435e-09       7.297618337326e-04       8.395462232145e+00       1.492768297576e-03       3.963791664293e-05       9.858124146360e-08       6.892579815838e+05       1.016229837459e+00 
       3.435402716419e+01       8.074614229217e-02       2.407784109465e+03       2.673175006217e-02       1.175920878626e+04       3.326129929032e+02       4.157353868589e+05       6.404887713515e+02       4.301830531293e-06       1.091019643984e-04       5.895144448568e-04       1.165076547091e-05       6.262423807071e-09       7.145864613861e-04       8.409210099186e+00       1.487703891031e-03       4.055616081080e-05       1.004943044509e-07       6.941695844183e+05       1.016104197956e+00 
       3.410784531029e+01       8.160321102991e-02       2.417041946666e+03       2.645235248889e-02       1.174995094906e+04       3.346816315617e+02       4.125154603232e+05       6.416813348739e+02       4.183255945514e-06       1.068386581371e-04       5.772850432914e-04       1.140267858395e-05       6.089807916349e-09       6.997269521967e-04       8.422959625831e+00       1.482655722070e-03       4.149552319904e-05       1.024441900549e-07       6.991155759950e+05       1.015979485905e+00 
       3.386337767721e+01       8.246933238145e-02       2.426332421578e+03       2.617588056758e-02       1.174066047415e+04       3.367619908448e+02       4.093190802902e+05       6.428741354080e+02       4.067949708270e-06       1.046223036458e-04       5.653093378606e-04       1.115995111623e-05       5.921949949847e-09       6.851767234883e-04       8.436710800675e+00       1.477623748000e-03       4.245648646324e-05       1.044316020744e-07       7.040961972037e+05       1.015855695229e+00 
       3.362061232880e+01       8.334460178206e-02       2.435655647328e+03       2.590230356566e-02       1.173133724840e+04       3.388541235778e+02       4.061460789752e+05       6.440671713837e+02       3.955821732355e-06       1.024519269272e-04       5.535820657310e-04       1.092246486386e-05       5.758718762402e-09       6.709293300078e-04       8.450463612386e+00       1.472607926163e-03       4.343954423039e-05       1.064572576788e-07       7.091116906260e+05       1.015732819874e+00 
       3.337953741201e+01       8.422911567257e-02       2.445011737441e+03       2.563159107527e-02       1.172198115829e+04       3.409580826469e+02       4.029962897743e+05       6.452604412402e+02       3.846784413669e-06       1.003265741891e-04       5.420980732436e-04       1.069010430409e-05       5.599986823654e-09       6.569784610498e-04       8.464218049706e+00       1.467608213944e-03       4.444520134706e-05       1.085218876607e-07       7.141623005480e+05       1.015610853809e+00 
       3.314014115635e+01       8.512297151001e-02       2.454400805844e+03       2.536371300974e-02       1.171259208988e+04       3.430739209965e+02       3.998695472554e+05       6.464539434264e+02       3.740752562777e-06       9.824531142516e-05       5.308523136493e-04       1.046275653232e-05       5.445630118408e-09       6.433179376406e-04       8.477974101448e+00       1.462624568770e-03       4.547397413329e-05       1.106262366930e-07       7.192482729714e+05       1.015489791021e+00 
       3.290241187324e+01       8.602626777828e-02       2.463822966866e+03       2.509863960024e-02       1.170316992886e+04       3.452016916265e+02       3.967656871508e+05       6.476476764005e+02       3.637643338350e-06       9.620722400444e-05       5.198398448910e-04       1.024031120068e-05       5.295528049747e-09       6.299417097825e-04       8.491731756501e+00       1.457656948106e-03       4.652639064204e-05       1.127710635917e-07       7.243698556261e+05       1.015369625523e+00 
       3.266633795551e+01       8.693910399893e-02       2.473278335241e+03       2.483634139231e-02       1.169371456049e+04       3.473414475890e+02       3.936845463487e+05       6.488416386303e+02       3.537376182449e-06       9.421141626955e-05       5.090558274321e-04       1.002266045809e-05       5.149563344811e-09       6.168438537552e-04       8.505491003822e+00       1.452705309464e-03       4.760299092457e-05       1.149571415824e-07       7.295272979817e+05       1.015250351347e+00 
       3.243190787680e+01       8.786158074218e-02       2.482767026106e+03       2.457678924257e-02       1.168422586962e+04       3.494932419855e+02       3.906259628850e+05       6.500358285925e+02       3.439872757583e-06       9.225701114306e-05       4.984955221295e-04       9.809698891747e-06       5.007621963181e-09       6.040185694736e-04       8.519251832444e+00       1.447769610397e-03       4.870432730183e-05       1.171852585731e-07       7.347208512603e+05       1.015131962548e+00 
       3.219911019099e+01       8.879379963785e-02       2.492289155007e+03       2.431995431538e-02       1.167470374072e+04       3.516571279639e+02       3.875897759354e+05       6.512302447736e+02       3.345056885507e-06       9.034314974202e-05       4.881542881509e-04       9.601323470111e-06       4.869593007773e-09       5.914601779020e-04       8.533014231468e+00       1.442849808502e-03       4.983096464186e-05       1.194562174314e-07       7.399507684480e+05       1.015014453202e+00 
       3.196793353168e+01       8.973586338662e-02       2.501844837897e+03       2.406580807955e-02       1.166514805783e+04       3.538331587154e+02       3.845758258078e+05       6.524248856688e+02       3.252854487710e-06       8.846899100056e-05       4.780275809359e-04       9.397433487213e-06       4.735368638209e-09       5.791631185218e-04       8.546778190070e+00       1.437945861422e-03       5.098348064354e-05       1.217708362667e-07       7.452173043079e+05       1.014897817407e+00 
       3.173836661158e+01       9.068787577123e-02       2.511434191138e+03       2.381432230512e-02       1.165555870459e+04       3.560213874710e+02       3.815839539337e+05       6.536197497829e+02       3.163193527533e-06       8.663371130029e-05       4.681109501985e-04       9.197930508348e-06       4.604843986554e-09       5.671219468522e-04       8.560543697495e+00       1.433057726845e-03       5.216246612664e-05       1.241299487184e-07       7.505207153919e+05       1.014782049283e+00 
       3.151039822201e+01       9.164994166792e-02       2.521057331505e+03       2.356546906013e-02       1.164593556422e+04       3.582218674990e+02       3.786140028608e+05       6.548148356294e+02       3.076003953896e-06       8.483650410837e-05       4.584000379718e-04       9.002718317084e-06       4.477917075394e-09       5.553313320241e-04       8.574310743059e+00       1.428185362505e-03       5.336852532850e-05       1.265344042490e-07       7.558612600538e+05       1.014667142972e+00 
       3.128401723232e+01       9.262216705793e-02       2.530714376182e+03       2.331922070745e-02       1.163627851955e+04       3.604346521007e+02       3.756658162451e+05       6.560101417314e+02       2.991217646565e-06       8.307657962305e-05       4.488905766924e-04       8.811702863547e-06       4.354488738158e-09       5.437860544030e-04       8.588079316149e+00       1.423328726183e-03       5.460227620727e-05       1.289850684432e-07       7.612391984613e+05       1.014553092635e+00 
