#scalar perturbations for mode k = 1.039140000000e-02 Mpc^(-1)
#    1:tau [Mpc]              2:a                      3:delta_g                4:theta_g                5:shear_g                6:pol0_g                 7:pol1_g                 8:pol2_g                 9:delta_b               10:theta_b               11:psi                   12:phi                   13:delta_ur              14:theta_ur              15:shear_ur              16:delta_cdm             17:theta_cdm             18:delta_ncdm[0]         19:theta_ncdm[0]         20:shear_ncdm[0]         21:dU_nlde               22:dV_nlde            
       1.084447055482e+04       5.088625270857e-01      -1.548830591055e+00      -3.868068602243e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -8.742043721039e+02       1.535487804518e-01       3.847738617423e-01       3.847026206099e-01      -1.538956201916e+00      -3.628710726196e-05       0.000000000000e+00      -8.764882502805e+02       1.535748242481e-01      -4.627576520650e+02       1.092826680247e-01       7.749557663969e-05      -7.699446757212e-01       1.260077152314e-03 
       1.089258726671e+04       5.137280914601e-01      -1.547500187653e+00      -3.952080602724e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -8.816063950089e+02       1.540832114204e-01       3.844800174628e-01       3.844072403968e-01      -1.537778198578e+00      -3.716301036492e-05       0.000000000000e+00      -8.838915212711e+02       1.541090452990e-01      -4.680310325669e+02       1.098844331485e-01       7.556442049343e-05      -7.692604684783e-01       1.283447351324e-03 
       1.095448082858e+04       5.200435536033e-01      -1.545577871673e+00      -4.074349270074e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -8.911654427876e+02       1.547644075739e-01       3.840531970984e-01       3.840167793712e-01      -1.536067117485e+00      -3.843483906647e-05       0.000000000000e+00      -8.934521596987e+02       1.547899735930e-01      -4.755226264101e+02       1.107288696300e-01       7.292516437471e-05      -7.681017726693e-01       1.314216013256e-03 
       1.100259754047e+04       5.249982116276e-01      -1.544359006926e+00      -4.152293101223e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -8.986257711399e+02       1.552889814308e-01       3.837812755799e-01       3.837048536414e-01      -1.534977007283e+00      -3.924396858915e-05       0.000000000000e+00      -9.009137132281e+02       1.553143408712e-01      -4.801960594373e+02       1.112494606556e-01       7.133788822505e-05      -7.670752026430e-01       1.338823091612e-03 
       1.105071425237e+04       5.299929211945e-01      -1.542939939819e+00      -4.243303119421e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -9.061112552196e+02       1.558090661545e-01       3.834635013423e-01       3.833854222957e-01      -1.533703069029e+00      -4.018729502478e-05       0.000000000000e+00      -9.084004125795e+02       1.558342204465e-01      -4.855639193654e+02       1.118415633305e-01       6.956825634760e-05      -7.660440042634e-01       1.364083986445e-03 
       1.111357268624e+04       5.365793650278e-01      -1.540859036176e+00      -4.377010022988e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -9.159276328991e+02       1.564815431013e-01       3.829953428059e-01       3.829565606280e-01      -1.531826242512e+00      -4.157064969346e-05       0.000000000000e+00      -9.182183630495e+02       1.565064315166e-01      -4.932967830300e+02       1.126835966054e-01       6.711494539001e-05      -7.648413326200e-01       1.398014111027e-03 
       1.116168939813e+04       5.416691105495e-01      -1.539557447576e+00      -4.460683917476e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -9.234702944514e+02       1.569908450012e-01       3.827012725275e-01       3.826192337381e-01      -1.530647337519e+00      -4.243496594705e-05       0.000000000000e+00      -9.257622172871e+02       1.570155314963e-01      -4.980523918136e+02       1.131950428027e-01       6.565994520948e-05      -7.641075174546e-01       1.424570843166e-03 
       1.120980611003e+04       5.468012682467e-01      -1.538041821589e+00      -4.558110244376e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -9.310373693344e+02       1.574952799650e-01       3.823577095031e-01       3.822739020444e-01      -1.529270045647e+00      -4.344009914986e-05       0.000000000000e+00      -9.333304751727e+02       1.575197659090e-01      -5.035136897320e+02       1.137763936471e-01       6.403723706711e-05      -7.635496160439e-01       1.451479680080e-03 
       1.127356749257e+04       5.536687404367e-01      -1.535789433028e+00      -4.702939706548e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -9.411020090194e+02       1.581560248392e-01       3.818450101371e-01       3.818036980809e-01      -1.527214792323e+00      -4.493196906721e-05       0.000000000000e+00      -9.433966676965e+02       1.581802471023e-01      -5.114828821223e+02       1.146132474478e-01       6.175768152509e-05      -7.630115450476e-01       1.487446445546e-03 
       1.132168420447e+04       5.589025017902e-01      -1.534398378490e+00      -4.792497602868e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -9.487249238366e+02       1.586486776012e-01       3.815271753133e-01       3.814391558262e-01      -1.525940748858e+00      -4.585317905446e-05       0.000000000000e+00      -9.510207432541e+02       1.586727024245e-01      -5.163195941769e+02       1.151145374855e-01       6.042300526783e-05      -7.626565670442e-01       1.514703746957e-03 
       1.136980091637e+04       5.641813055586e-01      -1.532778364534e+00      -4.897011015230e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -9.563714427450e+02       1.591360566084e-01       3.811559431487e-01       3.810660701992e-01      -1.524452718233e+00      -4.692701344469e-05       0.000000000000e+00      -9.586684134341e+02       1.591598852990e-01      -5.218730517999e+02       1.156839569964e-01       5.893400062914e-05      -7.622423188985e-01       1.542041180074e-03 
       1.143406266873e+04       5.713030734638e-01      -1.530352738289e+00      -5.054102971099e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -9.666200358052e+02       1.597785230517e-01       3.805980547004e-01       3.805541491604e-01      -1.522216596642e+00      -4.853874836690e-05       0.000000000000e+00      -9.689185294036e+02       1.598020918055e-01      -5.300331569137e+02       1.165087220361e-01       5.682665449067e-05      -7.614589651123e-01       1.578798981032e-03 
       1.148217938062e+04       5.766904168301e-01      -1.528864760833e+00      -5.150873105417e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -9.743206740571e+02       1.602530816459e-01       3.802546838967e-01       3.801603620081e-01      -1.520840339288e+00      -4.953029310246e-05       0.000000000000e+00      -9.766202970544e+02       1.602764572470e-01      -5.349495159483e+02       1.169987864327e-01       5.560126450997e-05      -7.606437591150e-01       1.606682499494e-03 
       1.153029609252e+04       5.821257302144e-01      -1.527131382705e+00      -5.263963643564e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -9.820440372572e+02       1.607219286543e-01       3.798536599124e-01       3.797573698655e-01      -1.519233019023e+00      -5.068790558735e-05       0.000000000000e+00      -9.843447803897e+02       1.607451123474e-01      -5.405934135628e+02       1.175550267729e-01       5.423374809158e-05      -7.596371476622e-01       1.635056529507e-03 
       1.159426970044e+04       5.894281611549e-01      -1.524545855536e+00      -5.433172656709e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -9.923473547995e+02       1.613362026560e-01       3.792535695754e-01       3.792069582000e-01      -1.516827832800e+00      -5.241783933896e-05       0.000000000000e+00      -9.946495729641e+02       1.613591330932e-01      -5.488503422300e+02       1.183565745116e-01       5.230533795351e-05      -7.580919701797e-01       1.673786222911e-03 
       1.164238641234e+04       5.949789177295e-01      -1.522952864616e+00      -5.537577276932e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.000122569218e+03       1.617912058940e-01       3.788827704274e-01       3.787817200025e-01      -1.515341645788e+00      -5.348409458043e-05       0.000000000000e+00      -1.002425886166e+03       1.618139472505e-01      -5.538443257871e+02       1.188343176933e-01       5.117885827455e-05      -7.568785400307e-01       1.703776932641e-03 
       1.169050312423e+04       6.005808905936e-01      -1.521096818154e+00      -5.659206715503e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.007919558422e+03       1.622400282071e-01       3.784497713007e-01       3.783466003549e-01      -1.513606149615e+00      -5.472527398830e-05       0.000000000000e+00      -1.010223965084e+03       1.622625816655e-01      -5.595762949718e+02       1.193761004853e-01       4.992133997456e-05      -7.557166234120e-01       1.734502543573e-03 
       1.175383623262e+04       6.080342637726e-01      -1.518353683573e+00      -5.838704683239e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.018214947805e+03       1.628211149580e-01       3.778080250263e-01       3.777584964853e-01      -1.511033985941e+00      -5.655521389901e-05       0.000000000000e+00      -1.020520775062e+03       1.628434228688e-01      -5.678830950602e+02       1.201487943339e-01       4.816328995807e-05      -7.543744074490e-01       1.775907639450e-03 
       1.180195294451e+04       6.137589335172e-01      -1.516648167969e+00      -5.950083319582e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.026061206905e+03       1.632550493712e-01       3.774080069314e-01       3.772997655306e-01      -1.509430709896e+00      -5.768971908817e-05       0.000000000000e+00      -1.028368103084e+03       1.632771720517e-01      -5.729523420111e+02       1.206130731577e-01       4.712628457405e-05      -7.535295888467e-01       1.807904643001e-03 
       1.185006965641e+04       6.195384150443e-01      -1.514661084566e+00      -6.079650574910e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.033928216893e+03       1.636823021638e-01       3.769410192584e-01       3.768305298081e-01      -1.507559061518e+00      -5.900861579144e-05       0.000000000000e+00      -1.036236173109e+03       1.637042407348e-01      -5.787696246344e+02       1.211390656914e-01       4.596831015304e-05      -7.528138956652e-01       1.840187463109e-03 
       1.191298751913e+04       6.271803527611e-01      -1.511742312775e+00      -6.269760087118e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.044245959100e+03       1.642306384207e-01       3.762533635766e-01       3.762007751983e-01      -1.504803100793e+00      -6.094216194574e-05       0.000000000000e+00      -1.046555288112e+03       1.642523379091e-01      -5.871474015651e+02       1.218837751301e-01       4.435834582923e-05      -7.519712870684e-01       1.882625682198e-03 
       1.196110423102e+04       6.330908168205e-01      -1.509916885320e+00      -6.388673134697e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.052159602202e+03       1.646418653154e-01       3.758223233611e-01       3.757065263523e-01      -1.503075662650e+00      -6.215065140258e-05       0.000000000000e+00      -1.054469970950e+03       1.646633832107e-01      -5.922894811253e+02       1.223333524325e-01       4.340253166989e-05      -7.512948430694e-01       1.915191662608e-03 
       1.200922094292e+04       6.390600848938e-01      -1.507790045606e+00      -6.527372321053e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.060092892881e+03       1.650458762978e-01       3.753192223094e-01       3.752010697886e-01      -1.501059492828e+00      -6.355935203193e-05       0.000000000000e+00      -1.062404292652e+03       1.650672136599e-01      -5.981892349275e+02       1.228421126204e-01       4.233492135485e-05      -7.505038887839e-01       1.947903600820e-03 
