#scalar perturbations for mode k = 1.039140000000e-02 Mpc^(-1)
#    1:tau [Mpc]              2:a                      3:delta_g                4:theta_g                5:shear_g                6:pol0_g                 7:pol1_g                 8:pol2_g                 9:delta_b               10:theta_b               11:psi                   12:phi                   13:delta_ur              14:theta_ur              15:shear_ur              16:delta_cdm             17:theta_cdm             18:delta_ncdm[0]         19:theta_ncdm[0]         20:shear_ncdm[0]      
       5.660788412144e+03       1.374320116510e-01      -1.660776687930e+00      -3.121089527552e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.516209799699e+02       8.490675546805e-02       3.978886029944e-01       3.978886773085e-01      -1.591554709234e+00      -4.978667525987e-06       0.000000000000e+00      -2.537662848785e+02       8.498128691834e-02      -6.039400303765e+01       3.286476539446e-02       3.402210746948e-03 
       5.717508035164e+03       1.400847717474e-01      -1.658637898292e+00      -3.035198400841e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.564598239817e+02       8.571145625184e-02       3.978411762368e-01       3.978412459328e-01      -1.591364983731e+00      -5.057368768108e-06       0.000000000000e+00      -2.586093478889e+02       8.578568589272e-02      -6.227732572031e+01       3.356534407741e-02       3.252919427531e-03 
       5.775455515980e+03       1.428216084132e-01      -1.656521513050e+00      -2.951773762716e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.614505471265e+02       8.653326313272e-02       3.977919206538e-01       3.977919859683e-01      -1.591167943873e+00      -5.144768850004e-06       0.000000000000e+00      -2.636043626996e+02       8.660715068650e-02      -6.424248554990e+01       3.428172725008e-02       3.108481461621e-03 
       5.834701624651e+03       1.456476685716e-01      -1.654426278589e+00      -2.870977375502e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.666023415245e+02       8.737313862567e-02       3.977406520821e-01       3.977407132398e-01      -1.590962852959e+00      -5.241515451153e-06       0.000000000000e+00      -2.687605234928e+02       8.744664450853e-02      -6.629463557680e+01       3.501481360338e-02       2.968711902582e-03 
       5.895323133735e+03       1.485685716511e-01      -1.652350784621e+00      -2.792934433274e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.719252320724e+02       8.823212492102e-02       3.976871650223e-01       3.976872222368e-01      -1.590748888947e+00      -5.348331923098e-06       0.000000000000e+00      -2.740878574741e+02       8.830521016539e-02      -6.843941551496e+01       3.576558540159e-02       2.833435102861e-03 
       5.957403453528e+03       1.515904647831e-01      -1.650293480505e+00      -2.717738594002e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.774301720872e+02       8.911135199337e-02       3.976312294898e-01       3.976312829642e-01      -1.590525131857e+00      -5.466027395213e-06       0.000000000000e+00      -2.795973205347e+02       8.918397816788e-02      -7.068301072552e+01       3.653511683980e-02       2.702484303650e-03 
       6.021033443296e+03       1.547200905018e-01      -1.648252688270e+00      -2.645452607064e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.831291607233e+02       9.001204803040e-02       3.975725872257e-01       3.975726371532e-01      -1.590290548613e+00      -5.595508816492e-06       0.000000000000e+00      -2.853009146941e+02       9.008417715678e-02      -7.303222326850e+01       3.732458466888e-02       2.575701076491e-03 
       6.086312310681e+03       1.579648636093e-01      -1.646226619975e+00      -2.576104423288e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.890353758335e+02       9.093555089685e-02       3.975109472290e-01       3.975109937935e-01      -1.590043975174e+00      -5.737795573406e-06       0.000000000000e+00      -2.912118209890e+02       9.100714536406e-02      -7.549455319662e+01       3.813528001845e-02       2.452934871011e-03 
       6.153348560912e+03       1.613329561166e-01      -1.644213406534e+00      -2.509677197774e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -2.951633200004e+02       9.188332004321e-02       3.974459805142e-01       3.974460238907e-01      -1.589784095563e+00      -5.894036782777e-06       0.000000000000e+00      -2.973445455298e+02       9.195434251940e-02      -7.807828978363e+01       3.896862095067e-02       2.334042746042e-03 
       6.222261032201e+03       1.648333929417e-01      -1.642211145859e+00      -2.446090319661e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -3.015289842534e+02       9.285694931620e-02       3.973773139063e-01       3.973773542616e-01      -1.589509417046e+00      -6.065531593121e-06       0.000000000000e+00      -3.037150832432e+02       9.292736265972e-02      -8.079261524408e+01       3.982616620356e-02       2.218889203819e-03 
       6.293179952349e+03       1.684761561012e-01      -1.640217985571e+00      -2.385169036091e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -3.081500249047e+02       9.385817968156e-02       3.973045227460e-01       3.973045602390e-01      -1.589218240956e+00      -6.253752752354e-06       0.000000000000e+00      -3.103410947268e+02       9.392794685332e-02      -8.364771978081e+01       4.070962932019e-02       2.107346229196e-03 
       6.366247902129e+03       1.722722924092e-01      -1.638232262254e+00      -2.326598851513e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -3.150459438954e+02       9.488891016063e-02       3.972271224069e-01       3.972271571892e-01      -1.588908628757e+00      -6.460373739295e-06       0.000000000000e+00      -3.172420866009e+02       9.495799414264e-02      -8.665492446269e+01       4.162089172990e-02       1.999293654261e-03 
       6.441620569999e+03       1.762340192385e-01      -1.636252725808e+00      -2.269863357244e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -3.222382621290e+02       9.595120525946e-02       3.971445585167e-01       3.971445907329e-01      -1.588578362932e+00      -6.687300040210e-06       0.000000000000e+00      -3.244395848247e+02       9.601956898701e-02      -8.982680770652e+01       4.256201330985e-02       1.894619892291e-03 
       6.519466908169e+03       1.803748077458e-01      -1.634278887126e+00      -2.214173300697e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -3.297506476837e+02       9.704729329777e-02       3.970561960724e-01       3.970562258607e-01      -1.588224903443e+00      -6.936704650225e-06       0.000000000000e+00      -3.319572628442e+02       9.711489961925e-02      -9.317731838665e+01       4.353523549949e-02       1.793223366616e-03 
       6.599968202996e+03       1.847094156916e-01      -1.632311519925e+00      -2.158417618234e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -3.376089476740e+02       9.817954870840e-02       3.969613078327e-01       3.969613353256e-01      -1.587845341303e+00      -7.211061946866e-06       0.000000000000e+00      -3.398209733141e+02       9.824636039450e-02      -9.672185111792e+01       4.454297076338e-02       1.695014845382e-03 
       6.683315097366e+03       1.892538129969e-01      -1.630353290191e+00      -2.101234906291e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -3.458410202351e+02       9.935044476086e-02       3.968590632303e-01       3.968590885547e-01      -1.587436354219e+00      -7.513178640279e-06       0.000000000000e+00      -3.480585798098e+02       9.941642459767e-02      -1.004772330782e+02       4.558776607354e-02       1.599921178995e-03 
       6.769701251995e+03       1.940249174559e-01      -1.628409278230e+00      -2.041425493574e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -3.544762172874e+02       1.005624584131e-01       3.967485199556e-01       3.967485432338e-01      -1.586994172935e+00      -7.846222292739e-06       0.000000000000e+00      -3.566994391168e+02       1.006275694273e-01      -1.044615459056e+02       4.667222351195e-02       1.507890824341e-03 
       6.859312060218e+03       1.990400331347e-01      -1.626486775625e+00      -1.979056611495e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -3.635443251711e+02       1.018179054998e-01       3.966286215503e-01       3.966286429004e-01      -1.586514571602e+00      -8.213710261360e-06       0.000000000000e+00      -3.657733411135e+02       1.018821113709e-01      -1.086936788376e+02       4.779885746152e-02       1.418901234250e-03 
       6.952307546598e+03       2.043159116456e-01      -1.624593051456e+00      -1.917558825690e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -3.730738227700e+02       1.031186949797e-01       3.964982050500e-01       3.964982245870e-01      -1.585992898348e+00      -8.619478584329e-06       0.000000000000e+00      -3.753087658466e+02       1.031819606743e-01      -1.131925247884e+02       4.896987629499e-02       1.332967001374e-03 
       7.000424258494e+03       2.070743552652e-01      -1.623768148893e+00      -1.892846784031e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -3.780519389277e+02       1.037908587453e-01       3.964370519799e-01       3.964282237592e-01      -1.585748283014e+00      -8.811558516229e-06       0.000000000000e+00      -3.802899144519e+02       1.038536386899e-01      -1.152651394703e+02       4.950064878015e-02       1.296068303704e-03 
       7.048801638811e+03       2.098675226616e-01      -1.622729564193e+00      -1.865976749232e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -3.830896195332e+02       1.044660342641e-01       3.963560194353e-01       3.963560372719e-01      -1.585424149087e+00      -9.067595987951e-06       0.000000000000e+00      -3.853306203930e+02       1.045283268382e-01      -1.179758687126e+02       5.018691509537e-02       1.250145081620e-03 
       7.096918350707e+03       2.126653756417e-01      -1.621943941271e+00      -1.850417848603e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -3.881325457053e+02       1.051369244321e-01       3.962916787651e-01       3.962823864851e-01      -1.585166783649e+00      -9.271982911265e-06       0.000000000000e+00      -3.903765322433e+02       1.051987336141e-01      -1.200997553157e+02       5.071855487192e-02       1.215896770998e-03 
       7.148847057314e+03       2.157070427640e-01      -1.620883445095e+00      -1.838178913814e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -3.936111983030e+02       1.058602159753e-01       3.962007448467e-01       3.962007610936e-01      -1.584803044374e+00      -9.562270041429e-06       0.000000000000e+00      -3.958583810057e+02       1.059215053227e-01      -1.230593936264e+02       5.145083532392e-02       1.170529611536e-03 
       7.196963769210e+03       2.185460280213e-01      -1.620123644795e+00      -1.836687899903e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -3.987211862130e+02       1.065296942632e-01       3.961328868325e-01       3.961230829903e-01      -1.584531609833e+00      -9.779837913408e-06       0.000000000000e+00      -4.009713064087e+02       1.065905039098e-01      -1.252365273891e+02       5.198335933692e-02       1.138798259137e-03 
       7.252442549712e+03       2.218440790199e-01      -1.619022461950e+00      -1.845670491123e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -4.046529921999e+02       1.073007185895e-01       3.960309847411e-01       3.960309995072e-01      -1.584123998029e+00      -1.010783877583e-05       0.000000000000e+00      -4.069064707568e+02       1.073609777394e-01      -1.284567155767e+02       5.276180390445e-02       1.094228134067e-03 
